series_id,surface
3420,wood
3421,soft_pvc
3422,soft_pvc
3423,wood
3424,soft_pvc
3425,concrete
3426,concrete
3427,concrete
3428,soft_pvc
3429,concrete
3430,concrete
3431,concrete
3432,concrete
3433,soft_pvc
3434,hard_tiles_large_space
3435,soft_tiles
3436,carpet
3437,wood
3438,soft_pvc
3439,wood
3440,carpet
3441,soft_pvc
3442,wood
3443,soft_tiles
3444,tiled
3445,soft_pvc
3446,hard_tiles_large_space
3447,fine_concrete
3448,soft_tiles
3449,concrete
3450,concrete
3451,concrete
3452,tiled
3453,wood
3454,soft_pvc
3455,wood
3456,wood
3457,fine_concrete
3458,soft_tiles
3459,concrete
3460,tiled
3461,concrete
3462,concrete
3463,hard_tiles_large_space
3464,concrete
3465,tiled
3466,wood
3467,fine_concrete
3468,soft_tiles
3469,concrete
3470,concrete
3471,wood
3472,concrete
3473,fine_concrete
3474,concrete
3475,fine_concrete
3476,wood
3477,hard_tiles_large_space
3478,fine_concrete
3479,tiled
3480,concrete
3481,concrete
3482,fine_concrete
3483,soft_tiles
3484,wood
3485,hard_tiles_large_space
3486,hard_tiles_large_space
3487,soft_tiles
3488,tiled
3489,soft_pvc
3490,tiled
3491,fine_concrete
3492,tiled
3493,soft_tiles
3494,wood
3495,tiled
3496,soft_pvc
3497,fine_concrete
3498,fine_concrete
3499,hard_tiles_large_space
3500,concrete
3501,wood
3502,soft_pvc
3503,hard_tiles_large_space
3504,fine_concrete
3505,soft_tiles
3506,concrete
3507,soft_tiles
3508,soft_tiles
3509,concrete
3510,concrete
3511,soft_tiles
3512,hard_tiles_large_space
3513,concrete
3514,hard_tiles_large_space
3515,concrete
3516,wood
3517,concrete
3518,carpet
3519,soft_pvc
3520,soft_tiles
3521,concrete
3522,tiled
3523,fine_concrete
3524,soft_pvc
3525,fine_concrete
3526,wood
3527,soft_pvc
3528,wood
3529,carpet
3530,soft_pvc
3531,concrete
3532,wood
3533,concrete
3534,fine_concrete
3535,soft_pvc
3536,hard_tiles_large_space
3537,wood
3538,concrete
3539,hard_tiles_large_space
3540,wood
3541,concrete
3542,wood
3543,concrete
3544,hard_tiles_large_space
3545,wood
3546,concrete
3547,wood
3548,concrete
3549,concrete
3550,soft_tiles
3551,wood
3552,soft_pvc
3553,carpet
3554,hard_tiles_large_space
3555,concrete
3556,carpet
3557,wood
3558,soft_tiles
3559,wood
3560,hard_tiles_large_space
3561,concrete
3562,concrete
3563,wood
3564,soft_tiles
3565,concrete
3566,soft_pvc
3567,soft_pvc
3568,concrete
3569,soft_tiles
3570,concrete
3571,concrete
3572,wood
3573,concrete
3574,concrete
3575,hard_tiles_large_space
3576,wood
3577,tiled
3578,soft_tiles
3579,soft_pvc
3580,wood
3581,concrete
3582,concrete
3583,fine_concrete
3584,wood
3585,wood
3586,fine_concrete
3587,wood
3588,wood
3589,fine_concrete
3590,soft_pvc
3591,wood
3592,soft_tiles
3593,concrete
3594,concrete
3595,tiled
3596,soft_tiles
3597,wood
3598,concrete
3599,concrete
3600,wood
3601,tiled
3602,soft_tiles
3603,tiled
3604,concrete
3605,concrete
3606,soft_tiles
3607,soft_pvc
3608,soft_pvc
3609,soft_tiles
3610,soft_pvc
3611,carpet
3612,concrete
3613,tiled
3614,concrete
3615,tiled
3616,soft_tiles
3617,soft_pvc
3618,wood
3619,soft_pvc
3620,hard_tiles_large_space
3621,hard_tiles_large_space
3622,wood
3623,soft_tiles
3624,wood
3625,concrete
3626,soft_tiles
3627,soft_pvc
3628,soft_tiles
3629,concrete
3630,wood
3631,wood
3632,concrete
3633,soft_pvc
3634,tiled
3635,carpet
3636,soft_tiles
3637,concrete
3638,tiled
3639,fine_concrete
3640,fine_concrete
3641,concrete
3642,wood
3643,concrete
3644,soft_pvc
3645,fine_concrete
3646,wood
3647,concrete
3648,tiled
3649,concrete
3650,tiled
3651,soft_pvc
3652,concrete
3653,wood
3654,concrete
3655,concrete
3656,concrete
3657,wood
3658,tiled
3659,concrete
3660,concrete
3661,soft_tiles
3662,concrete
3663,wood
3664,wood
3665,wood
3666,hard_tiles_large_space
3667,wood
3668,hard_tiles_large_space
3669,concrete
3670,soft_tiles
3671,concrete
3672,wood
3673,hard_tiles_large_space
3674,soft_pvc
3675,carpet
3676,wood
3677,concrete
3678,concrete
3679,soft_pvc
3680,concrete
3681,soft_pvc
3682,concrete
3683,concrete
3684,wood
3685,hard_tiles_large_space
3686,soft_tiles
3687,carpet
3688,concrete
3689,wood
3690,tiled
3691,concrete
3692,soft_pvc
3693,soft_pvc
3694,soft_tiles
3695,soft_tiles
3696,wood
3697,soft_pvc
3698,wood
3699,soft_tiles
3700,concrete
3701,hard_tiles_large_space
3702,concrete
3703,tiled
3704,concrete
3705,tiled
3706,wood
3707,concrete
3708,tiled
3709,hard_tiles_large_space
3710,concrete
3711,soft_pvc
3712,fine_concrete
3713,wood
3714,concrete
3715,concrete
3716,concrete
3717,fine_concrete
3718,carpet
3719,concrete
3720,tiled
3721,soft_tiles
3722,concrete
3723,wood
3724,hard_tiles_large_space
3725,concrete
3726,soft_pvc
3727,hard_tiles_large_space
3728,carpet
3729,concrete
3730,wood
3731,concrete
3732,tiled
3733,hard_tiles_large_space
3734,soft_pvc
3735,hard_tiles_large_space
3736,soft_tiles
3737,wood
3738,soft_pvc
3739,fine_concrete
3740,fine_concrete
3741,concrete
3742,tiled
3743,soft_pvc
3744,soft_tiles
3745,concrete
3746,wood
3747,wood
3748,fine_concrete
3749,wood
3750,soft_pvc
3751,soft_pvc
3752,fine_concrete
3753,soft_pvc
3754,soft_pvc
3755,concrete
3756,hard_tiles_large_space
3757,soft_pvc
3758,fine_concrete
3759,hard_tiles_large_space
3760,soft_tiles
3761,wood
3762,soft_pvc
3763,soft_tiles
3764,concrete
3765,soft_tiles
3766,concrete
3767,carpet
3768,soft_tiles
3769,fine_concrete
3770,tiled
3771,fine_concrete
3772,concrete
3773,soft_pvc
3774,carpet
3775,tiled
3776,concrete
3777,concrete
3778,concrete
3779,wood
3780,fine_concrete
3781,fine_concrete
3782,tiled
3783,concrete
3784,soft_tiles
3785,hard_tiles_large_space
3786,tiled
3787,concrete
3788,hard_tiles_large_space
3789,concrete
3790,hard_tiles_large_space
3791,wood
3792,soft_pvc
3793,wood
3794,concrete
3795,wood
3796,soft_tiles
3797,concrete
3798,soft_pvc
3799,concrete
3800,hard_tiles_large_space
3801,carpet
3802,wood
3803,soft_tiles
3804,concrete
3805,fine_concrete
3806,concrete
3807,wood
3808,tiled
3809,tiled
3810,concrete
3811,wood
3812,soft_tiles
3813,wood
3814,soft_tiles
3815,wood
